Año,Semana,Entidad,Ax_003,Valor
2017,sem30,Zacatecas,Sem.,1
2017,sem30,Zacatecas,H,3
2017,sem30,Zacatecas,M,4
2017,sem31,Aguascalientes,Sem.,1
2017,sem31,Aguascalientes,H,7
2017,sem31,Aguascalientes,M,14
2017,sem31,Baja California,Sem.,1
2017,sem31,Baja California,H,18
2017,sem31,Baja California,M,36
2017,sem31,Baja California Sur,Sem.,2
2017,sem31,Baja California Sur,H,6
2017,sem31,Baja California Sur,M,9
2017,sem31,Campeche,Sem.,1
2017,sem31,Campeche,H,5
2017,sem31,Campeche,M,8
2017,sem31,Coahuila,Sem.,2
2017,sem31,Coahuila,H,19
2017,sem31,Coahuila,M,28
2017,sem31,Colima,Sem.,0
2017,sem31,Colima,H,10
2017,sem31,Colima,M,7
2017,sem31,Chiapas,Sem.,1
2017,sem31,Chiapas,H,6
2017,sem31,Chiapas,M,9
2017,sem31,Chihuahua,Sem.,2
2017,sem31,Chihuahua,H,54
2017,sem31,Chihuahua,M,75
2017,sem31,Ciudad de México,Sem.,4
2017,sem31,Ciudad de México,H,31
2017,sem31,Ciudad de México,M,72
2017,sem31,Durango,Sem.,0
2017,sem31,Durango,H,18
2017,sem31,Durango,M,12
2017,sem31,Guanajuato,Sem.,3
2017,sem31,Guanajuato,H,26
2017,sem31,Guanajuato,M,37
2017,sem31,Guerrero,Sem.,2
2017,sem31,Guerrero,H,13
2017,sem31,Guerrero,M,12
2017,sem31,Hidalgo,Sem.,0
2017,sem31,Hidalgo,H,16
2017,sem31,Hidalgo,M,18
2017,sem31,Jalisco,Sem.,2
2017,sem31,Jalisco,H,59
2017,sem31,Jalisco,M,108
2017,sem31,México,Sem.,1
2017,sem31,México,H,39
2017,sem31,México,M,48
2017,sem31,Michoacán,Sem.,0
2017,sem31,Michoacán,H,16
2017,sem31,Michoacán,M,17
2017,sem31,Morelos,Sem.,3
2017,sem31,Morelos,H,11
2017,sem31,Morelos,M,29
2017,sem31,Nayarit,Sem.,2
2017,sem31,Nayarit,H,25
2017,sem31,Nayarit,M,37
2017,sem31,Nuevo León,Sem.,2
2017,sem31,Nuevo León,H,39
2017,sem31,Nuevo León,M,58
2017,sem31,Oaxaca,Sem.,1
2017,sem31,Oaxaca,H,15
2017,sem31,Oaxaca,M,26
2017,sem31,Puebla,Sem.,1
2017,sem31,Puebla,H,16
2017,sem31,Puebla,M,13
2017,sem31,Querétaro,Sem.,0
2017,sem31,Querétaro,H,4
2017,sem31,Querétaro,M,3
2017,sem31,Quintana Roo,Sem.,0
2017,sem31,Quintana Roo,H,4
2017,sem31,Quintana Roo,M,10
2017,sem31,San Luis Potosí,Sem.,0
2017,sem31,San Luis Potosí,H,14
2017,sem31,San Luis Potosí,M,16
2017,sem31,Sinaloa,Sem.,1
2017,sem31,Sinaloa,H,65
2017,sem31,Sinaloa,M,64
2017,sem31,Sonora,Sem.,3
2017,sem31,Sonora,H,39
2017,sem31,Sonora,M,68
2017,sem31,Tabasco,Sem.,1
2017,sem31,Tabasco,H,15
2017,sem31,Tabasco,M,5
2017,sem31,Tamaulipas,Sem.,6
2017,sem31,Tamaulipas,H,53
2017,sem31,Tamaulipas,M,73
2017,sem31,Tlaxcala,Sem.,0
2017,sem31,Tlaxcala,H,7
2017,sem31,Tlaxcala,M,10
2017,sem31,Veracruz,Sem.,1
2017,sem31,Veracruz,H,51
2017,sem31,Veracruz,M,58
2017,sem31,Yucatán,Sem.,0
2017,sem31,Yucatán,H,11
2017,sem31,Yucatán,M,25
2017,sem31,Zacatecas,Sem.,0
2017,sem31,Zacatecas,H,3
2017,sem31,Zacatecas,M,4
2017,sem32,Aguascalientes,Sem.,0
2017,sem32,Aguascalientes,H,7
2017,sem32,Aguascalientes,M,14
2017,sem32,Baja California,Sem.,0
2017,sem32,Baja California,H,18
2017,sem32,Baja California,M,36
2017,sem32,Baja California Sur,Sem.,1
2017,sem32,Baja California Sur,H,7
2017,sem32,Baja California Sur,M,9
2017,sem32,Campeche,Sem.,0
2017,sem32,Campeche,H,5
2017,sem32,Campeche,M,8
2017,sem32,Coahuila,Sem.,2
2017,sem32,Coahuila,H,21
2017,sem32,Coahuila,M,28
2017,sem32,Colima,Sem.,0
2017,sem32,Colima,H,10
2017,sem32,Colima,M,7
2017,sem32,Chiapas,Sem.,3
2017,sem32,Chiapas,H,6
2017,sem32,Chiapas,M,12
2017,sem32,Chihuahua,Sem.,3
2017,sem32,Chihuahua,H,55
2017,sem32,Chihuahua,M,78
2017,sem32,Ciudad de México,Sem.,4
2017,sem32,Ciudad de México,H,33
2017,sem32,Ciudad de México,M,74
2017,sem32,Durango,Sem.,0
2017,sem32,Durango,H,18
2017,sem32,Durango,M,12
2017,sem32,Guanajuato,Sem.,0
2017,sem32,Guanajuato,H,26
2017,sem32,Guanajuato,M,37
2017,sem32,Guerrero,Sem.,0
2017,sem32,Guerrero,H,13
2017,sem32,Guerrero,M,12
2017,sem32,Hidalgo,Sem.,1
2017,sem32,Hidalgo,H,16
2017,sem32,Hidalgo,M,19
2017,sem32,Jalisco,Sem.,8
2017,sem32,Jalisco,H,63
2017,sem32,Jalisco,M,112
2017,sem32,México,Sem.,2
2017,sem32,México,H,39
2017,sem32,México,M,50
2017,sem32,Michoacán,Sem.,0
2017,sem32,Michoacán,H,16
2017,sem32,Michoacán,M,17
2017,sem32,Morelos,Sem.,1
2017,sem32,Morelos,H,5
2017,sem32,Morelos,M,9
2017,sem32,Nayarit,Sem.,5
2017,sem32,Nayarit,H,27
2017,sem32,Nayarit,M,40
2017,sem32,Nuevo León,Sem.,3
2017,sem32,Nuevo León,H,40
2017,sem32,Nuevo León,M,60
2017,sem32,Oaxaca,Sem.,1
2017,sem32,Oaxaca,H,15
2017,sem32,Oaxaca,M,27
2017,sem32,Puebla,Sem.,3
2017,sem32,Puebla,H,18
2017,sem32,Puebla,M,14
2017,sem32,Querétaro,Sem.,0
2017,sem32,Querétaro,H,4
2017,sem32,Querétaro,M,3
2017,sem32,Quintana Roo,Sem.,1
2017,sem32,Quintana Roo,H,5
2017,sem32,Quintana Roo,M,10
2017,sem32,San Luis Potosí,Sem.,1
2017,sem32,San Luis Potosí,H,14
2017,sem32,San Luis Potosí,M,17
2017,sem32,Sinaloa,Sem.,5
2017,sem32,Sinaloa,H,69
2017,sem32,Sinaloa,M,65
2017,sem32,Sonora,Sem.,1
2017,sem32,Sonora,H,40
2017,sem32,Sonora,M,68
2017,sem32,Tabasco,Sem.,2
2017,sem32,Tabasco,H,17
2017,sem32,Tabasco,M,5
2017,sem32,Tamaulipas,Sem.,6
2017,sem32,Tamaulipas,H,56
2017,sem32,Tamaulipas,M,76
2017,sem32,Tlaxcala,Sem.,0
2017,sem32,Tlaxcala,H,7
2017,sem32,Tlaxcala,M,10
2017,sem32,Veracruz,Sem.,3
2017,sem32,Veracruz,H,54
2017,sem32,Veracruz,M,58
2017,sem32,Yucatán,Sem.,0
2017,sem32,Yucatán,H,11
2017,sem32,Yucatán,M,25
2017,sem32,Zacatecas,Sem.,0
2017,sem32,Zacatecas,H,3
2017,sem32,Zacatecas,M,4
2017,sem33,Aguascalientes,Sem.,1
2017,sem33,Aguascalientes,H,7
2017,sem33,Aguascalientes,M,15
2017,sem33,Baja California,Sem.,0
2017,sem33,Baja California,H,18
2017,sem33,Baja California,M,36
2017,sem33,Baja California Sur,Sem.,0
2017,sem33,Baja California Sur,H,7
2017,sem33,Baja California Sur,M,9
2017,sem33,Campeche,Sem.,0
2017,sem33,Campeche,H,5
2017,sem33,Campeche,M,8
2017,sem33,Coahuila,Sem.,2
2017,sem33,Coahuila,H,21
2017,sem33,Coahuila,M,30
2017,sem33,Colima,Sem.,0
2017,sem33,Colima,H,10
2017,sem33,Colima,M,7
2017,sem33,Chiapas,Sem.,2
2017,sem33,Chiapas,H,7
2017,sem33,Chiapas,M,13
2017,sem33,Chihuahua,Sem.,3
2017,sem33,Chihuahua,H,57
2017,sem33,Chihuahua,M,79
2017,sem33,Ciudad de México,Sem.,4
2017,sem33,Ciudad de México,H,34
2017,sem33,Ciudad de México,M,77
2017,sem33,Durango,Sem.,1
2017,sem33,Durango,H,19
2017,sem33,Durango,M,13
2017,sem33,Guanajuato,Sem.,2
2017,sem33,Guanajuato,H,26
2017,sem33,Guanajuato,M,39
2017,sem33,Guerrero,Sem.,0
2017,sem33,Guerrero,H,13
2017,sem33,Guerrero,M,14
2017,sem33,Hidalgo,Sem.,1
2017,sem33,Hidalgo,H,17
2017,sem33,Hidalgo,M,19
2017,sem33,Jalisco,Sem.,5
2017,sem33,Jalisco,H,65
2017,sem33,Jalisco,M,115
2017,sem33,México,Sem.,3
2017,sem33,México,H,39
2017,sem33,México,M,53
2017,sem33,Michoacán,Sem.,0
2017,sem33,Michoacán,H,16
2017,sem33,Michoacán,M,17
2017,sem33,Morelos,Sem.,1
2017,sem33,Morelos,H,11
2017,sem33,Morelos,M,31
2017,sem33,Nayarit,Sem.,3
2017,sem33,Nayarit,H,28
2017,sem33,Nayarit,M,42
2017,sem33,Nuevo León,Sem.,5
2017,sem33,Nuevo León,H,44
2017,sem33,Nuevo León,M,61
2017,sem33,Oaxaca,Sem.,0
2017,sem33,Oaxaca,H,15
2017,sem33,Oaxaca,M,27
2017,sem33,Puebla,Sem.,1
2017,sem33,Puebla,H,18
2017,sem33,Puebla,M,14
2017,sem33,Querétaro,Sem.,0
2017,sem33,Querétaro,H,5
2017,sem33,Querétaro,M,3
2017,sem33,Quintana Roo,Sem.,2
2017,sem33,Quintana Roo,H,5
2017,sem33,Quintana Roo,M,12
2017,sem33,San Luis Potosí,Sem.,1
2017,sem33,San Luis Potosí,H,14
2017,sem33,San Luis Potosí,M,18
2017,sem33,Sinaloa,Sem.,4
2017,sem33,Sinaloa,H,73
2017,sem33,Sinaloa,M,66
2017,sem33,Sonora,Sem.,3
2017,sem33,Sonora,H,40
2017,sem33,Sonora,M,71
2017,sem33,Tabasco,Sem.,0
2017,sem33,Tabasco,H,17
2017,sem33,Tabasco,M,5
2017,sem33,Tamaulipas,Sem.,2
2017,sem33,Tamaulipas,H,56
2017,sem33,Tamaulipas,M,78
2017,sem33,Tlaxcala,Sem.,2
2017,sem33,Tlaxcala,H,9
2017,sem33,Tlaxcala,M,10
2017,sem33,Veracruz,Sem.,3
2017,sem33,Veracruz,H,54
2017,sem33,Veracruz,M,61
2017,sem33,Yucatán,Sem.,0
2017,sem33,Yucatán,H,11
2017,sem33,Yucatán,M,25
2017,sem33,Zacatecas,Sem.,0
2017,sem33,Zacatecas,H,3
2017,sem33,Zacatecas,M,4
2017,sem34,Aguascalientes,Sem.,2
2017,sem34,Aguascalientes,H,8
2017,sem34,Aguascalientes,M,16
2017,sem34,Baja California,Sem.,5
2017,sem34,Baja California,H,21
2017,sem34,Baja California,M,38
2017,sem34,Baja California Sur,Sem.,1
2017,sem34,Baja California Sur,H,8
2017,sem34,Baja California Sur,M,10
2017,sem34,Campeche,Sem.,0
2017,sem34,Campeche,H,5
2017,sem34,Campeche,M,8
2017,sem34,Coahuila,Sem.,2
2017,sem34,Coahuila,H,23
2017,sem34,Coahuila,M,30
2017,sem34,Colima,Sem.,0
2017,sem34,Colima,H,10
2017,sem34,Colima,M,7
2017,sem34,Chiapas,Sem.,1
2017,sem34,Chiapas,H,7
2017,sem34,Chiapas,M,14
2017,sem34,Chihuahua,Sem.,4
2017,sem34,Chihuahua,H,61
2017,sem34,Chihuahua,M,79
2017,sem34,Ciudad de México,Sem.,2
2017,sem34,Ciudad de México,H,20
2017,sem34,Ciudad de México,M,41
2017,sem34,Durango,Sem.,0
2017,sem34,Durango,H,19
2017,sem34,Durango,M,13
2017,sem34,Guanajuato,Sem.,2
2017,sem34,Guanajuato,H,26
2017,sem34,Guanajuato,M,41
2017,sem34,Guerrero,Sem.,1
2017,sem34,Guerrero,H,14
2017,sem34,Guerrero,M,14
2017,sem34,Hidalgo,Sem.,0
2017,sem34,Hidalgo,H,17
2017,sem34,Hidalgo,M,19
2017,sem34,Jalisco,Sem.,2
2017,sem34,Jalisco,H,65
2017,sem34,Jalisco,M,117
2017,sem34,México,Sem.,4
2017,sem34,México,H,41
2017,sem34,México,M,55
2017,sem34,Michoacán,Sem.,3
2017,sem34,Michoacán,H,19
2017,sem34,Michoacán,M,17
2017,sem34,Morelos,Sem.,0
2017,sem34,Morelos,H,11
2017,sem34,Morelos,M,31
2017,sem34,Nayarit,Sem.,7
2017,sem34,Nayarit,H,30
2017,sem34,Nayarit,M,47
2017,sem34,Nuevo León,Sem.,1
2017,sem34,Nuevo León,H,44
2017,sem34,Nuevo León,M,62
2017,sem34,Oaxaca,Sem.,0
2017,sem34,Oaxaca,H,15
2017,sem34,Oaxaca,M,27
2017,sem34,Puebla,Sem.,3
2017,sem34,Puebla,H,19
2017,sem34,Puebla,M,16
2017,sem34,Querétaro,Sem.,0
2017,sem34,Querétaro,H,5
2017,sem34,Querétaro,M,3
2017,sem34,Quintana Roo,Sem.,0
2017,sem34,Quintana Roo,H,5
2017,sem34,Quintana Roo,M,12
2017,sem34,San Luis Potosí,Sem.,1
2017,sem34,San Luis Potosí,H,14
2017,sem34,San Luis Potosí,M,19
2017,sem34,Sinaloa,Sem.,2
2017,sem34,Sinaloa,H,74
2017,sem34,Sinaloa,M,67
2017,sem34,Sonora,Sem.,2
2017,sem34,Sonora,H,40
2017,sem34,Sonora,M,73
2017,sem34,Tabasco,Sem.,0
2017,sem34,Tabasco,H,17
2017,sem34,Tabasco,M,5
2017,sem34,Tamaulipas,Sem.,4
2017,sem34,Tamaulipas,H,57
2017,sem34,Tamaulipas,M,81
2017,sem34,Tlaxcala,Sem.,0
2017,sem34,Tlaxcala,H,9
2017,sem34,Tlaxcala,M,10
2017,sem34,Veracruz,Sem.,2
2017,sem34,Veracruz,H,55
2017,sem34,Veracruz,M,62
2017,sem34,Yucatán,Sem.,1
2017,sem34,Yucatán,H,11
2017,sem34,Yucatán,M,26
2017,sem34,Zacatecas,Sem.,0
2017,sem34,Zacatecas,H,3
2017,sem34,Zacatecas,M,4
2017,sem35,Aguascalientes,Sem.,0
2017,sem35,Aguascalientes,H,8
2017,sem35,Aguascalientes,M,16
2017,sem35,Baja California,Sem.,2
2017,sem35,Baja California,H,22
2017,sem35,Baja California,M,39
2017,sem35,Baja California Sur,Sem.,0
2017,sem35,Baja California Sur,H,8
2017,sem35,Baja California Sur,M,10
2017,sem35,Campeche,Sem.,0
2017,sem35,Campeche,H,5
2017,sem35,Campeche,M,8
2017,sem35,Coahuila,Sem.,3
2017,sem35,Coahuila,H,24
2017,sem35,Coahuila,M,32
2017,sem35,Colima,Sem.,2
2017,sem35,Colima,H,12
2017,sem35,Colima,M,7
2017,sem35,Chiapas,Sem.,3
2017,sem35,Chiapas,H,9
2017,sem35,Chiapas,M,15
2017,sem35,Chihuahua,Sem.,5
2017,sem35,Chihuahua,H,62
2017,sem35,Chihuahua,M,83
2017,sem35,Ciudad de México,Sem.,4
2017,sem35,Ciudad de México,H,29
2017,sem35,Ciudad de México,M,69
2017,sem35,Durango,Sem.,0
2017,sem35,Durango,H,19
2017,sem35,Durango,M,13
2017,sem35,Guanajuato,Sem.,0
2017,sem35,Guanajuato,H,26
2017,sem35,Guanajuato,M,41
2017,sem35,Guerrero,Sem.,1
2017,sem35,Guerrero,H,14
2017,sem35,Guerrero,M,15
2017,sem35,Hidalgo,Sem.,2
2017,sem35,Hidalgo,H,17
2017,sem35,Hidalgo,M,21
2017,sem35,Jalisco,Sem.,5
2017,sem35,Jalisco,H,68
2017,sem35,Jalisco,M,119
2017,sem35,México,Sem.,2
2017,sem35,México,H,42
2017,sem35,México,M,56
2017,sem35,Michoacán,Sem.,1
2017,sem35,Michoacán,H,20
2017,sem35,Michoacán,M,17
2017,sem35,Morelos,Sem.,1
2017,sem35,Morelos,H,11
2017,sem35,Morelos,M,32
2017,sem35,Nayarit,Sem.,8
2017,sem35,Nayarit,H,34
2017,sem35,Nayarit,M,51
2017,sem35,Nuevo León,Sem.,1
2017,sem35,Nuevo León,H,44
2017,sem35,Nuevo León,M,63
2017,sem35,Oaxaca,Sem.,3
2017,sem35,Oaxaca,H,16
2017,sem35,Oaxaca,M,29
2017,sem35,Puebla,Sem.,2
2017,sem35,Puebla,H,20
2017,sem35,Puebla,M,18
2017,sem35,Querétaro,Sem.,1
2017,sem35,Querétaro,H,5
2017,sem35,Querétaro,M,4
2017,sem35,Quintana Roo,Sem.,0
2017,sem35,Quintana Roo,H,5
2017,sem35,Quintana Roo,M,12
2017,sem35,San Luis Potosí,Sem.,3
2017,sem35,San Luis Potosí,H,16
2017,sem35,San Luis Potosí,M,20
2017,sem35,Sinaloa,Sem.,5
2017,sem35,Sinaloa,H,76
2017,sem35,Sinaloa,M,70
2017,sem35,Sonora,Sem.,1
2017,sem35,Sonora,H,40
2017,sem35,Sonora,M,74
2017,sem35,Tabasco,Sem.,3
2017,sem35,Tabasco,H,18
2017,sem35,Tabasco,M,7
2017,sem35,Tamaulipas,Sem.,6
2017,sem35,Tamaulipas,H,60
2017,sem35,Tamaulipas,M,85
2017,sem35,Tlaxcala,Sem.,0
2017,sem35,Tlaxcala,H,9
2017,sem35,Tlaxcala,M,10
2017,sem35,Veracruz,Sem.,4
2017,sem35,Veracruz,H,56
2017,sem35,Veracruz,M,65
2017,sem35,Yucatán,Sem.,0
2017,sem35,Yucatán,H,11
2017,sem35,Yucatán,M,26
2017,sem35,Zacatecas,Sem.,0
2017,sem35,Zacatecas,H,3
2017,sem35,Zacatecas,M,4
2017,sem36,Aguascalientes,Sem.,2
2017,sem36,Aguascalientes,H,10
2017,sem36,Aguascalientes,M,16
2017,sem36,Baja California,Sem.,3
2017,sem36,Baja California,H,22
2017,sem36,Baja California,M,42
2017,sem36,Baja California Sur,Sem.,0
2017,sem36,Baja California Sur,H,8
2017,sem36,Baja California Sur,M,10
2017,sem36,Campeche,Sem.,1
2017,sem36,Campeche,H,6
2017,sem36,Campeche,M,8
2017,sem36,Coahuila,Sem.,2
2017,sem36,Coahuila,H,24
2017,sem36,Coahuila,M,34
2017,sem36,Colima,Sem.,2
2017,sem36,Colima,H,12
2017,sem36,Colima,M,9
2017,sem36,Chiapas,Sem.,1
2017,sem36,Chiapas,H,10
2017,sem36,Chiapas,M,15
2017,sem36,Chihuahua,Sem.,8
2017,sem36,Chihuahua,H,64
2017,sem36,Chihuahua,M,89
2017,sem36,Ciudad de México,Sem.,9
2017,sem36,Ciudad de México,H,30
2017,sem36,Ciudad de México,M,77
2017,sem36,Durango,Sem.,1
2017,sem36,Durango,H,19
2017,sem36,Durango,M,14
2017,sem36,Guanajuato,Sem.,1
2017,sem36,Guanajuato,H,26
2017,sem36,Guanajuato,M,42
2017,sem36,Guerrero,Sem.,0
2017,sem36,Guerrero,H,14
2017,sem36,Guerrero,M,15
2017,sem36,Hidalgo,Sem.,1
2017,sem36,Hidalgo,H,17
2017,sem36,Hidalgo,M,22
2017,sem36,Jalisco,Sem.,6
2017,sem36,Jalisco,H,72
2017,sem36,Jalisco,M,121
2017,sem36,México,Sem.,4
2017,sem36,México,H,46
2017,sem36,México,M,56
2017,sem36,Michoacán,Sem.,2
2017,sem36,Michoacán,H,21
2017,sem36,Michoacán,M,18
2017,sem36,Morelos,Sem.,0
2017,sem36,Morelos,H,11
2017,sem36,Morelos,M,32
2017,sem36,Nayarit,Sem.,1
2017,sem36,Nayarit,H,34
2017,sem36,Nayarit,M,52
2017,sem36,Nuevo León,Sem.,1
2017,sem36,Nuevo León,H,44
2017,sem36,Nuevo León,M,64
2017,sem36,Oaxaca,Sem.,0
2017,sem36,Oaxaca,H,16
2017,sem36,Oaxaca,M,29
2017,sem36,Puebla,Sem.,0
2017,sem36,Puebla,H,20
2017,sem36,Puebla,M,17
2017,sem36,Querétaro,Sem.,0
2017,sem36,Querétaro,H,5
2017,sem36,Querétaro,M,4
2017,sem36,Quintana Roo,Sem.,0
2017,sem36,Quintana Roo,H,5
2017,sem36,Quintana Roo,M,12
2017,sem36,San Luis Potosí,Sem.,1
2017,sem36,San Luis Potosí,H,17
2017,sem36,San Luis Potosí,M,20
2017,sem36,Sinaloa,Sem.,6
2017,sem36,Sinaloa,H,82
2017,sem36,Sinaloa,M,70
2017,sem36,Sonora,Sem.,2
2017,sem36,Sonora,H,40
2017,sem36,Sonora,M,76
2017,sem36,Tabasco,Sem.,1
2017,sem36,Tabasco,H,19
2017,sem36,Tabasco,M,7
2017,sem36,Tamaulipas,Sem.,8
2017,sem36,Tamaulipas,H,62
2017,sem36,Tamaulipas,M,91
2017,sem36,Tlaxcala,Sem.,2
2017,sem36,Tlaxcala,H,10
2017,sem36,Tlaxcala,M,11
2017,sem36,Veracruz,Sem.,5
2017,sem36,Veracruz,H,56
2017,sem36,Veracruz,M,70
2017,sem36,Yucatán,Sem.,0
2017,sem36,Yucatán,H,11
2017,sem36,Yucatán,M,26
2017,sem36,Zacatecas,Sem.,3
2017,sem36,Zacatecas,H,3
2017,sem36,Zacatecas,M,7
2017,sem37,Aguascalientes,Sem.,0
2017,sem37,Aguascalientes,H,10
2017,sem37,Aguascalientes,M,16
2017,sem37,Baja California,Sem.,2
2017,sem37,Baja California,H,23
2017,sem37,Baja California,M,43
2017,sem37,Baja California Sur,Sem.,0
2017,sem37,Baja California Sur,H,8
2017,sem37,Baja California Sur,M,10
2017,sem37,Campeche,Sem.,0
2017,sem37,Campeche,H,6
2017,sem37,Campeche,M,8
2017,sem37,Coahuila,Sem.,2
2017,sem37,Coahuila,H,25
2017,sem37,Coahuila,M,35
2017,sem37,Colima,Sem.,1
2017,sem37,Colima,H,12
2017,sem37,Colima,M,10
2017,sem37,Chiapas,Sem.,1
2017,sem37,Chiapas,H,11
2017,sem37,Chiapas,M,15
2017,sem37,Chihuahua,Sem.,10
2017,sem37,Chihuahua,H,67
2017,sem37,Chihuahua,M,96
2017,sem37,Ciudad de México,Sem.,0
2017,sem37,Ciudad de México,H,30
2017,sem37,Ciudad de México,M,77
2017,sem37,Durango,Sem.,1
2017,sem37,Durango,H,19
2017,sem37,Durango,M,15
2017,sem37,Guanajuato,Sem.,3
2017,sem37,Guanajuato,H,27
2017,sem37,Guanajuato,M,44
2017,sem37,Guerrero,Sem.,0
2017,sem37,Guerrero,H,14
2017,sem37,Guerrero,M,15
2017,sem37,Hidalgo,Sem.,1
2017,sem37,Hidalgo,H,18
2017,sem37,Hidalgo,M,22
2017,sem37,Jalisco,Sem.,5
2017,sem37,Jalisco,H,75
2017,sem37,Jalisco,M,123
2017,sem37,México,Sem.,0
2017,sem37,México,H,46
2017,sem37,México,M,56
2017,sem37,Michoacán,Sem.,2
2017,sem37,Michoacán,H,22
2017,sem37,Michoacán,M,19
2017,sem37,Morelos,Sem.,2
2017,sem37,Morelos,H,12
2017,sem37,Morelos,M,33
2017,sem37,Nayarit,Sem.,0
2017,sem37,Nayarit,H,34
2017,sem37,Nayarit,M,52
2017,sem37,Nuevo León,Sem.,4
2017,sem37,Nuevo León,H,47
2017,sem37,Nuevo León,M,65
2017,sem37,Oaxaca,Sem.,1
2017,sem37,Oaxaca,H,16
2017,sem37,Oaxaca,M,30
2017,sem37,Puebla,Sem.,1
2017,sem37,Puebla,H,21
2017,sem37,Puebla,M,20
2017,sem37,Querétaro,Sem.,0
2017,sem37,Querétaro,H,5
2017,sem37,Querétaro,M,4
2017,sem37,Quintana Roo,Sem.,1
2017,sem37,Quintana Roo,H,5
2017,sem37,Quintana Roo,M,13
2017,sem37,San Luis Potosí,Sem.,0
2017,sem37,San Luis Potosí,H,17
2017,sem37,San Luis Potosí,M,20
2017,sem37,Sinaloa,Sem.,7
2017,sem37,Sinaloa,H,84
2017,sem37,Sinaloa,M,75
2017,sem37,Sonora,Sem.,0
2017,sem37,Sonora,H,40
2017,sem37,Sonora,M,76
2017,sem37,Tabasco,Sem.,1
2017,sem37,Tabasco,H,20
2017,sem37,Tabasco,M,7
2017,sem37,Tamaulipas,Sem.,4
2017,sem37,Tamaulipas,H,63
2017,sem37,Tamaulipas,M,93
2017,sem37,Tlaxcala,Sem.,0
2017,sem37,Tlaxcala,H,10
2017,sem37,Tlaxcala,M,11
2017,sem37,Veracruz,Sem.,7
2017,sem37,Veracruz,H,57
2017,sem37,Veracruz,M,76
2017,sem37,Yucatán,Sem.,1
2017,sem37,Yucatán,H,11
2017,sem37,Yucatán,M,27
2017,sem37,Zacatecas,Sem.,0
2017,sem37,Zacatecas,H,3
2017,sem37,Zacatecas,M,7
2017,sem38,Aguascalientes,Sem.,0
2017,sem38,Aguascalientes,H,10
2017,sem38,Aguascalientes,M,16
2017,sem38,Baja California,Sem.,4
2017,sem38,Baja California,H,24
2017,sem38,Baja California,M,46
2017,sem38,Baja California Sur,Sem.,0
2017,sem38,Baja California Sur,H,8
2017,sem38,Baja California Sur,M,10
2017,sem38,Campeche,Sem.,2
2017,sem38,Campeche,H,7
2017,sem38,Campeche,M,9
2017,sem38,Coahuila,Sem.,0
2017,sem38,Coahuila,H,25
2017,sem38,Coahuila,M,36
2017,sem38,Colima,Sem.,0
2017,sem38,Colima,H,12
2017,sem38,Colima,M,10
2017,sem38,Chiapas,Sem.,0
2017,sem38,Chiapas,H,11
2017,sem38,Chiapas,M,15
2017,sem38,Chihuahua,Sem.,3
2017,sem38,Chihuahua,H,68
2017,sem38,Chihuahua,M,98
2017,sem38,Ciudad de México,Sem.,2
2017,sem38,Ciudad de México,H,32
2017,sem38,Ciudad de México,M,77
2017,sem38,Durango,Sem.,3
2017,sem38,Durango,H,21
2017,sem38,Durango,M,16
2017,sem38,Guanajuato,Sem.,0
2017,sem38,Guanajuato,H,27
2017,sem38,Guanajuato,M,44
2017,sem38,Guerrero,Sem.,1
2017,sem38,Guerrero,H,15
2017,sem38,Guerrero,M,15
2017,sem38,Hidalgo,Sem.,1
2017,sem38,Hidalgo,H,19
2017,sem38,Hidalgo,M,22
2017,sem38,Jalisco,Sem.,11
2017,sem38,Jalisco,H,71
2017,sem38,Jalisco,M,126
2017,sem38,México,Sem.,2
2017,sem38,México,H,47
2017,sem38,México,M,57
2017,sem38,Michoacán,Sem.,0
2017,sem38,Michoacán,H,22
2017,sem38,Michoacán,M,19
2017,sem38,Morelos,Sem.,0
2017,sem38,Morelos,H,12
2017,sem38,Morelos,M,33
2017,sem38,Nayarit,Sem.,4
2017,sem38,Nayarit,H,35
2017,sem38,Nayarit,M,55
2017,sem38,Nuevo León,Sem.,1
2017,sem38,Nuevo León,H,47
2017,sem38,Nuevo León,M,66
2017,sem38,Oaxaca,Sem.,4
2017,sem38,Oaxaca,H,16
2017,sem38,Oaxaca,M,34
2017,sem38,Puebla,Sem.,0
2017,sem38,Puebla,H,21
2017,sem38,Puebla,M,20
2017,sem38,Querétaro,Sem.,0
2017,sem38,Querétaro,H,5
2017,sem38,Querétaro,M,4
2017,sem38,Quintana Roo,Sem.,0
2017,sem38,Quintana Roo,H,5
2017,sem38,Quintana Roo,M,13
2017,sem38,San Luis Potosí,Sem.,0
2017,sem38,San Luis Potosí,H,17
2017,sem38,San Luis Potosí,M,20
2017,sem38,Sinaloa,Sem.,2
2017,sem38,Sinaloa,H,84
2017,sem38,Sinaloa,M,77
2017,sem38,Sonora,Sem.,3
2017,sem38,Sonora,H,43
2017,sem38,Sonora,M,80
2017,sem38,Tabasco,Sem.,1
2017,sem38,Tabasco,H,21
2017,sem38,Tabasco,M,7
2017,sem38,Tamaulipas,Sem.,5
2017,sem38,Tamaulipas,H,65
2017,sem38,Tamaulipas,M,96
2017,sem38,Tlaxcala,Sem.,1
2017,sem38,Tlaxcala,H,10
2017,sem38,Tlaxcala,M,12
2017,sem38,Veracruz,Sem.,1
2017,sem38,Veracruz,H,58
